customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,multiple_lines,online_security,tech_support,streaming_tv,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-122126,Male,1,Yes,Yes,26,One year,No,No,No,No,No,No,Mailed check,23.89,622.14,0
CUST-122127,Male,0,No,No,22,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Mailed check,79.55,1721.45,1
CUST-122128,Male,0,No,Yes,12,Two year,Fiber optic,No,No,No internet service,No,No,Mailed check,65.8,792.05,0
CUST-122129,Male,0,Yes,Yes,22,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,Electronic check,59.67,1342.58,1
CUST-122130,Male,0,No,Yes,8,Two year,Fiber optic,No,No,Yes,No,Yes,Bank transfer (automatic),78.38,637.56,1
CUST-122131,Male,0,Yes,No,54,Month-to-month,No,Yes,No,No,No internet service,Yes,Credit card (automatic),34.32,1857.19,0
CUST-122132,Male,0,No,No,15,One year,DSL,Yes,No,Yes,Yes,No,Credit card (automatic),58.99,896.21,0
CUST-122133,Female,0,Yes,No,34,Two year,Fiber optic,No,Yes,No,No,Yes,Bank transfer (automatic),81.84,2801.08,0
CUST-122134,Female,1,Yes,No,22,Month-to-month,No,Yes,No internet service,No,No,No,Electronic check,32.71,751.62,1
CUST-122135,Male,1,No,No,54,Two year,No,Yes,No,No,No internet service,Yes,Credit card (automatic),27.83,1511.4,0
CUST-122136,Male,0,No,No,19,Month-to-month,Fiber optic,Yes,No internet service,Yes,No,Yes,Electronic check,84.3,1572.9,1
CUST-122137,Male,1,Yes,No,49,Month-to-month,DSL,Yes,No,No,Yes,Yes,Credit card (automatic),72.59,3582.13,1
CUST-122138,Male,0,No,No,59,Two year,DSL,No,No,No,Yes,No,Electronic check,60.29,3543.42,0
CUST-122139,Female,0,Yes,No,28,Month-to-month,No,No,Yes,No,Yes,Yes,Credit card (automatic),27.78,763.54,0
CUST-122140,Male,0,No,No,16,Month-to-month,No,Yes,Yes,No,No internet service,Yes,Electronic check,41.54,665.43,1
CUST-122141,Female,0,No,Yes,64,One year,No,Yes,Yes,Yes,No internet service,No,Credit card (automatic),31.88,2052.28,0
CUST-122142,Female,0,Yes,No,4,Month-to-month,DSL,Yes,Yes,No,No,Yes,Electronic check,63.94,252.13,1
CUST-122143,Male,0,Yes,Yes,1,Two year,DSL,No,No,No,No internet service,Yes,Mailed check,59.89,71.39,0
CUST-122144,Female,0,Yes,No,35,One year,DSL,Yes,No,No,No,Yes,Electronic check,58.46,2051.75,0
CUST-122145,Male,0,No,No,65,Month-to-month,Fiber optic,Yes,No internet service,No internet service,No,No,Mailed check,73.65,4745.95,0
CUST-122146,Male,0,No,No,23,Two year,DSL,Yes,No,No,No,Yes,Bank transfer (automatic),47.29,1106.34,0
CUST-122147,Female,0,No,No,61,One year,No,No,No,No,No internet service,Yes,Credit card (automatic),24.83,1527.02,0
CUST-122148,Male,0,No,Yes,67,Two year,Fiber optic,No,No,No,No,No,Electronic check,76.57,5125.77,0
CUST-122149,Male,0,Yes,No,57,Month-to-month,DSL,Yes,Yes,No internet service,Yes,Yes,Bank transfer (automatic),67.02,3797.96,0
CUST-122150,Female,1,No,No,57,One year,No,Yes,No,No,Yes,Yes,Bank transfer (automatic),32.14,1859.77,0
CUST-122151,Male,0,No,No,60,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Mailed check,98.95,5953.93,0
CUST-122152,Female,0,No,No,57,One year,No,No,Yes,No,No internet service,Yes,Electronic check,22.11,1264.06,0
CUST-122153,Female,0,Yes,No,24,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),89.32,2166.16,1
CUST-122154,Male,1,Yes,No,66,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Yes,Credit card (automatic),109.69,7246.11,1
CUST-122155,Male,0,Yes,No,59,Month-to-month,Fiber optic,Yes,No,Yes,No internet service,Yes,Electronic check,83.59,4903.03,0
CUST-122156,Female,0,No,Yes,22,One year,DSL,No,No internet service,Yes,No,No,Credit card (automatic),50.74,1090.7,0
CUST-122157,Male,0,Yes,No,14,Month-to-month,No,Yes,Yes,No,No internet service,No,Bank transfer (automatic),38.42,512.84,0
CUST-122158,Female,0,No,No,44,One year,Fiber optic,No,No,Yes,No,Yes,Electronic check,77.7,3425.15,0
CUST-122159,Female,1,No,No,72,Month-to-month,DSL,No,No,Yes,Yes,No,Credit card (automatic),62.95,4529.0,0
CUST-122160,Male,0,Yes,No,12,Month-to-month,No,Yes,Yes,No internet service,No,No,Credit card (automatic),27.38,337.78,0
CUST-122161,Female,0,No,No,7,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Credit card (automatic),92.39,671.07,1
CUST-122162,Male,0,Yes,Yes,63,Month-to-month,DSL,No,No,No,No,No,Credit card (automatic),34.27,2134.95,0
CUST-122163,Female,1,Yes,No,25,Month-to-month,No,No,No,Yes,No internet service,Yes,Mailed check,23.5,591.63,0
CUST-122164,Female,0,Yes,No,47,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,Mailed check,93.57,4419.3,0
CUST-122165,Male,0,Yes,No,67,Two year,No,No,No,Yes,No,No,Credit card (automatic),25.07,1687.42,0
CUST-122166,Male,0,Yes,No,57,One year,DSL,No,No,No internet service,No internet service,No,Mailed check,48.26,2777.24,0
CUST-122167,Female,0,Yes,Yes,33,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,No,Credit card (automatic),96.55,3174.43,1
CUST-122168,Female,0,No,No,6,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Electronic check,75.27,440.44,1
CUST-122169,Male,0,No,No,14,One year,DSL,Yes,No internet service,No internet service,No,No,Electronic check,59.28,822.85,0
CUST-122170,Male,0,Yes,Yes,13,Month-to-month,Fiber optic,No,No,No,No,Yes,Bank transfer (automatic),73.93,968.45,1
CUST-122171,Male,1,Yes,Yes,54,One year,No,Yes,No internet service,Yes,Yes,No,Mailed check,50.83,2756.84,0
CUST-122172,Male,0,No,No,36,One year,Fiber optic,No,No internet service,No,No internet service,Yes,Electronic check,75.17,2710.39,1
CUST-122173,Male,1,Yes,No,27,One year,DSL,No,No,No,Yes,Yes,Electronic check,53.02,1471.06,0
CUST-122174,Female,0,No,No,70,Month-to-month,DSL,No,No,No,Yes,Yes,Credit card (automatic),64.38,4500.78,0
CUST-122175,Male,0,No,Yes,53,Month-to-month,DSL,No,No internet service,Yes,Yes,Yes,Credit card (automatic),71.87,3787.2,0
CUST-122176,Male,0,Yes,No,36,Month-to-month,No,No,No,No internet service,Yes,Yes,Electronic check,23.05,800.55,1
CUST-122177,Male,0,No,No,25,Month-to-month,DSL,No,Yes,No internet service,No,No,Electronic check,51.88,1292.74,1
CUST-122178,Male,0,Yes,No,54,One year,Fiber optic,Yes,Yes,No,No,Yes,Bank transfer (automatic),78.53,4291.75,0
CUST-122179,Male,0,Yes,Yes,24,Month-to-month,Fiber optic,No,No,Yes,Yes,Yes,Electronic check,89.12,2137.52,1
CUST-122180,Female,1,No,Yes,35,One year,Fiber optic,Yes,No,No,No,Yes,Electronic check,73.24,2540.88,0
CUST-122181,Male,0,No,No,60,Month-to-month,Fiber optic,No,No,No internet service,No,Yes,Electronic check,74.72,4488.85,1
CUST-122182,Male,0,Yes,Yes,51,Two year,DSL,No,No,No,No,No,Credit card (automatic),48.53,2475.83,0
CUST-122183,Female,0,No,No,71,One year,Fiber optic,Yes,No,Yes,No,No,Electronic check,73.29,5197.95,1
CUST-122184,Male,1,Yes,Yes,7,Month-to-month,DSL,No,No,Yes,No,No,Credit card (automatic),58.92,425.98,1
CUST-122185,Male,0,No,No,21,Month-to-month,Fiber optic,No,No internet service,Yes,Yes,No,Mailed check,71.67,1504.43,0
CUST-122186,Female,0,Yes,Yes,43,One year,DSL,Yes,No,No,Yes,Yes,Bank transfer (automatic),64.76,2803.2,0
CUST-122187,Female,0,Yes,No,69,Month-to-month,No,No,No,No,No internet service,No,Credit card (automatic),22.3,1568.09,0
CUST-122188,Female,0,Yes,No,66,One year,DSL,No,Yes,Yes,No,No,Bank transfer (automatic),64.32,4297.02,0
CUST-122189,Male,0,No,Yes,10,Month-to-month,Fiber optic,No,Yes,Yes,No,Yes,Mailed check,91.74,927.71,1
CUST-122190,Male,0,No,Yes,20,Two year,DSL,Yes,No internet service,Yes,No,No,Mailed check,69.98,1399.93,0
CUST-122191,Male,0,Yes,No,43,Month-to-month,No,Yes,No,Yes,No,Yes,Mailed check,34.97,1518.51,0
CUST-122192,Female,0,No,No,7,One year,No,No,No,No,No internet service,No,Credit card (automatic),18.08,145.42,0
CUST-122193,Male,0,No,No,71,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Credit card (automatic),77.57,5464.46,1
CUST-122194,Female,0,Yes,Yes,20,Two year,No,Yes,No,Yes,Yes,Yes,Electronic check,44.36,890.93,0
CUST-122195,Female,0,No,Yes,31,Month-to-month,Fiber optic,Yes,No,No,No,No,Credit card (automatic),78.11,2425.44,1
CUST-122196,Female,0,Yes,No,19,Month-to-month,Fiber optic,No,No,Yes,No,Yes,Electronic check,75.34,1408.62,1
CUST-122197,Male,0,Yes,No,14,One year,DSL,No,Yes,No,No,Yes,Bank transfer (automatic),52.9,762.65,0
CUST-122198,Female,0,Yes,No,17,Month-to-month,Fiber optic,No,No,No,No,Yes,Electronic check,72.29,1186.29,0
CUST-122199,Female,1,Yes,Yes,41,Month-to-month,Fiber optic,No,No,Yes,No,No,Credit card (automatic),79.99,3301.73,1
CUST-122200,Male,0,Yes,No,16,Month-to-month,Fiber optic,No,Yes,No internet service,Yes,Yes,Mailed check,84.67,1343.2,1
CUST-122201,Female,0,No,Yes,36,Month-to-month,Fiber optic,No,No,Yes,No internet service,Yes,Credit card (automatic),75.44,2750.27,1
CUST-122202,Male,0,Yes,No,71,One year,DSL,No,No,Yes,No,No,Credit card (automatic),51.22,3638.18,0
CUST-122203,Female,0,Yes,No,7,Month-to-month,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),52.1,336.95,0
CUST-122204,Female,0,No,Yes,37,Two year,DSL,Yes,No internet service,Yes,No internet service,Yes,Credit card (automatic),66.96,2475.39,0
CUST-122205,Female,0,Yes,No,15,Month-to-month,Fiber optic,Yes,No,Yes,No,Yes,Credit card (automatic),91.32,1331.8,1
CUST-122206,Male,1,No,No,2,Two year,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Mailed check,100.51,212.16,0
CUST-122207,Male,0,No,Yes,32,Month-to-month,Fiber optic,Yes,No,No internet service,No internet service,Yes,Bank transfer (automatic),79.97,2543.57,1
CUST-122208,Female,0,No,No,3,Month-to-month,DSL,Yes,No,No internet service,No,Yes,Mailed check,43.81,182.8,1
CUST-122209,Female,1,No,No,42,One year,No,Yes,No,No,Yes,No,Bank transfer (automatic),30.99,1295.33,0
CUST-122210,Female,0,No,Yes,16,Month-to-month,Fiber optic,No,No,No,Yes,Yes,Bank transfer (automatic),76.31,1213.58,1
CUST-122211,Female,0,Yes,No,37,Two year,Fiber optic,No,No,Yes,Yes,No,Credit card (automatic),87.2,3228.94,0
CUST-122212,Male,0,Yes,Yes,52,One year,Fiber optic,Yes,No,Yes,Yes,Yes,Mailed check,91.39,4747.38,0
CUST-122213,Female,0,Yes,Yes,9,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,Bank transfer (automatic),84.25,781.72,1
CUST-122214,Male,0,No,No,32,Month-to-month,Fiber optic,No,No internet service,Yes,No,Yes,Bank transfer (automatic),81.1,2578.8,1
CUST-122215,Female,0,No,Yes,35,One year,DSL,Yes,No,Yes,Yes,Yes,Electronic check,59.49,2074.47,0
CUST-122216,Male,1,No,No,42,Month-to-month,DSL,No,Yes,Yes,Yes,No,Bank transfer (automatic),75.63,3165.48,1
CUST-122217,Male,0,Yes,Yes,43,Month-to-month,DSL,No,No,No internet service,Yes,No,Electronic check,49.95,2140.67,1
CUST-122218,Male,0,No,No,60,Month-to-month,Fiber optic,No,No internet service,Yes,No,Yes,Credit card (automatic),86.99,5200.54,1
CUST-122219,Female,1,No,No,33,One year,Fiber optic,No,No,No,No internet service,Yes,Electronic check,60.78,2003.71,1
CUST-122220,Female,0,No,No,43,Month-to-month,No,Yes,No,No internet service,No internet service,No,Electronic check,32.17,1395.27,0
CUST-122221,Female,0,Yes,No,17,One year,DSL,No,No internet service,No internet service,No internet service,No,Credit card (automatic),44.78,758.61,0
CUST-122222,Male,0,Yes,Yes,1,Month-to-month,Fiber optic,Yes,No,No,No internet service,No,Bank transfer (automatic),94.18,92.59,1
CUST-122223,Female,0,No,No,33,Month-to-month,DSL,Yes,Yes,Yes,No internet service,No,Mailed check,62.04,2053.4,0
CUST-122224,Male,1,No,Yes,22,Month-to-month,No,No,Yes,No,Yes,No,Mailed check,43.67,981.39,1
CUST-122225,Male,0,Yes,Yes,52,Two year,Fiber optic,No,No,Yes,Yes,Yes,Credit card (automatic),87.15,4519.76,0
CUST-122226,Female,0,No,No,64,One year,DSL,Yes,No,No,Yes,No,Credit card (automatic),60.81,3888.31,0
CUST-122227,Female,1,No,Yes,43,Month-to-month,Fiber optic,No,Yes,No,Yes,No,Credit card (automatic),92.89,4012.93,1
CUST-122228,Male,0,No,Yes,19,Month-to-month,Fiber optic,Yes,No,Yes,No,No,Mailed check,86.26,1651.69,1
CUST-122229,Male,0,No,No,49,One year,DSL,Yes,Yes,No,No,No,Credit card (automatic),70.95,3477.28,0
CUST-122230,Female,0,Yes,No,36,Month-to-month,Fiber optic,No,No,No internet service,Yes,Yes,Bank transfer (automatic),80.91,2920.85,1
CUST-122231,Male,0,No,No,54,One year,Fiber optic,Yes,No,No internet service,No,Yes,Credit card (automatic),78.46,4228.17,0
CUST-122232,Male,0,Yes,No,66,One year,DSL,No,No,Yes,No internet service,Yes,Mailed check,49.97,3321.31,0
CUST-122233,Female,0,No,No,43,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Mailed check,90.31,3877.65,1
CUST-122234,Female,0,Yes,Yes,46,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Credit card (automatic),93.37,4260.46,0
CUST-122235,Female,0,Yes,No,49,Month-to-month,Fiber optic,No,No,No internet service,Yes,Yes,Electronic check,70.53,3449.76,0
CUST-122236,Female,1,No,No,69,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,Bank transfer (automatic),96.3,6617.09,0
CUST-122237,Male,0,No,No,16,Month-to-month,Fiber optic,No,No internet service,No,No,No,Credit card (automatic),67.27,1111.75,1
CUST-122238,Female,0,Yes,No,0,Month-to-month,Fiber optic,No,No internet service,No,No internet service,No,Mailed check,69.93,25.49,1
CUST-122239,Male,0,No,Yes,46,Two year,Fiber optic,Yes,Yes,No internet service,No,Yes,Mailed check,76.22,3505.25,0
CUST-122240,Female,0,No,Yes,62,Month-to-month,DSL,No,Yes,No internet service,No,No,Mailed check,52.83,3299.98,1
CUST-122241,Female,0,No,No,36,Month-to-month,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),67.08,2382.54,1
CUST-122242,Female,0,No,No,42,Month-to-month,Fiber optic,Yes,No internet service,No,Yes,Yes,Credit card (automatic),85.17,3573.03,1
CUST-122243,Female,0,Yes,No,63,Month-to-month,DSL,Yes,No,No,No,Yes,Bank transfer (automatic),54.32,3446.13,1
CUST-122244,Male,0,No,No,4,One year,DSL,No,No,No internet service,Yes,Yes,Electronic check,63.51,234.33,1
CUST-122245,Male,0,Yes,No,5,Month-to-month,Fiber optic,No,No,No,No internet service,Yes,Mailed check,68.65,339.53,1
CUST-122246,Male,0,No,No,8,One year,Fiber optic,Yes,No internet service,No,Yes,Yes,Mailed check,90.34,699.24,1
CUST-122247,Male,0,Yes,No,27,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),91.95,2479.29,1
CUST-122248,Male,0,Yes,No,33,Month-to-month,DSL,No,Yes,Yes,No internet service,Yes,Mailed check,60.84,2000.88,0
CUST-122249,Female,0,No,No,29,One year,DSL,Yes,No,No,No internet service,No,Credit card (automatic),57.85,1678.89,0
CUST-122250,Male,1,No,No,55,Month-to-month,DSL,No,Yes,No,No,No,Credit card (automatic),46.44,2531.19,0
CUST-122251,Female,0,Yes,No,30,Month-to-month,DSL,No,No internet service,No internet service,No,No,Electronic check,42.05,1281.11,0
CUST-122252,Male,0,Yes,No,17,Month-to-month,Fiber optic,No,No,No internet service,No,Yes,Electronic check,74.85,1289.79,1
CUST-122253,Male,0,Yes,No,20,Month-to-month,Fiber optic,Yes,Yes,No internet service,No,No,Credit card (automatic),86.97,1744.94,0
CUST-122254,Female,0,Yes,No,26,One year,Fiber optic,Yes,No,No,No,No,Bank transfer (automatic),70.21,1863.05,0
CUST-122255,Male,0,Yes,Yes,31,Month-to-month,DSL,No,Yes,No,No,Yes,Mailed check,52.45,1636.35,1
CUST-122256,Female,0,No,No,61,Two year,DSL,No,No,No internet service,No internet service,Yes,Credit card (automatic),65.89,3986.95,0
CUST-122257,Female,1,No,Yes,11,Month-to-month,No,No,Yes,No,No internet service,Yes,Bank transfer (automatic),18.0,176.86,0
CUST-122258,Male,0,No,No,26,Month-to-month,No,Yes,No internet service,No,No,Yes,Credit card (automatic),19.35,497.37,0
CUST-122259,Male,0,No,No,19,Month-to-month,DSL,No,Yes,Yes,Yes,No,Bank transfer (automatic),58.55,1117.71,0
CUST-122260,Male,1,No,No,61,Month-to-month,No,No,Yes,Yes,No,No,Bank transfer (automatic),34.75,2124.46,0
CUST-122261,Male,0,Yes,Yes,1,Month-to-month,Fiber optic,No,Yes,No,No,No,Electronic check,58.0,78.33,1
CUST-122262,Female,0,No,Yes,22,One year,Fiber optic,No,No,No,No,Yes,Credit card (automatic),69.11,1529.52,0
CUST-122263,Male,0,No,No,39,Month-to-month,No,Yes,No,Yes,Yes,Yes,Mailed check,43.48,1690.26,0
CUST-122264,Male,1,Yes,No,11,Month-to-month,No,No,No,No internet service,Yes,Yes,Mailed check,27.06,308.61,0
CUST-122265,Male,0,No,No,64,Month-to-month,DSL,No,Yes,No,No,No,Mailed check,50.52,3240.23,0
CUST-122266,Male,0,Yes,No,64,Month-to-month,Fiber optic,No,No,No,No,No,Bank transfer (automatic),68.02,4363.77,0
CUST-122267,Male,0,No,No,45,Two year,DSL,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),77.59,3497.28,0
CUST-122268,Female,0,No,No,31,One year,Fiber optic,No,No,Yes,No internet service,No,Mailed check,77.24,2380.39,0
CUST-122269,Male,1,No,Yes,37,Two year,Fiber optic,No,No,No,No,No,Electronic check,77.9,2885.24,1
CUST-122270,Male,0,Yes,Yes,65,Month-to-month,DSL,No,No,Yes,No,Yes,Credit card (automatic),61.13,3980.54,0
CUST-122271,Male,0,No,No,48,Month-to-month,Fiber optic,Yes,No,No,No internet service,Yes,Bank transfer (automatic),81.16,3913.69,1
CUST-122272,Female,0,No,Yes,13,Month-to-month,No,No,No internet service,No internet service,No,Yes,Bank transfer (automatic),18.0,257.82,0
CUST-122273,Female,0,No,No,22,Month-to-month,DSL,No,No,No internet service,No,Yes,Electronic check,45.23,993.9,1
CUST-122274,Female,0,Yes,Yes,64,One year,Fiber optic,Yes,No internet service,No internet service,No,Yes,Mailed check,69.62,4473.92,0
CUST-122275,Male,0,No,Yes,37,Two year,Fiber optic,No,No,Yes,No,No,Bank transfer (automatic),75.58,2799.8,0
CUST-122276,Female,0,Yes,No,4,Month-to-month,Fiber optic,No,No,No,No,Yes,Bank transfer (automatic),77.92,304.56,1
CUST-122277,Male,0,Yes,No,64,Two year,No,No,No internet service,No,No,Yes,Mailed check,18.63,1176.32,0
CUST-122278,Male,0,Yes,No,21,Month-to-month,Fiber optic,No,No internet service,No,No,Yes,Credit card (automatic),86.71,1808.96,1
CUST-122279,Female,0,No,Yes,10,One year,Fiber optic,Yes,No internet service,No,No internet service,No,Electronic check,69.7,697.21,1
CUST-122280,Male,0,No,No,30,Month-to-month,Fiber optic,No,No internet service,No,Yes,Yes,Mailed check,84.22,2559.9,1
CUST-122281,Male,0,No,Yes,43,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Mailed check,78.23,3377.24,1
CUST-122282,Male,0,No,No,54,Month-to-month,Fiber optic,No,Yes,No internet service,Yes,Yes,Mailed check,80.5,4376.52,1
CUST-122283,Female,0,Yes,No,6,Month-to-month,DSL,Yes,No internet service,No,No internet service,No,Bank transfer (automatic),54.68,299.44,1
CUST-122284,Female,0,Yes,No,44,One year,DSL,No,No,Yes,No,No,Bank transfer (automatic),46.66,2070.45,0
CUST-122285,Male,0,No,No,57,Month-to-month,Fiber optic,No,Yes,Yes,No internet service,No,Credit card (automatic),85.5,4867.59,1
CUST-122286,Female,0,No,No,6,Month-to-month,DSL,Yes,No,No internet service,No,Yes,Credit card (automatic),53.31,,0
CUST-122287,Female,1,Yes,Yes,27,Month-to-month,DSL,Yes,Yes,No internet service,No,Yes,Mailed check,59.6,1624.63,0
CUST-122288,Male,0,Yes,Yes,27,One year,Fiber optic,Yes,No,Yes,Yes,No,Credit card (automatic),98.27,2654.6,1
CUST-122289,Male,1,No,Yes,67,Two year,Fiber optic,No,No internet service,No internet service,No,No,Electronic check,66.03,4404.5,0
CUST-122290,Female,0,Yes,No,10,Two year,Fiber optic,No,Yes,Yes,No internet service,No,Mailed check,86.99,868.49,0
CUST-122291,Female,0,No,No,16,One year,No,Yes,No,No,No,No,Electronic check,24.75,361.29,0
CUST-122292,Male,0,Yes,No,4,Month-to-month,No,Yes,No internet service,No,No internet service,Yes,Credit card (automatic),31.43,121.93,1
CUST-122293,Female,1,No,No,16,Two year,DSL,Yes,No,No,No internet service,No,Mailed check,57.95,926.45,0
CUST-122294,Female,0,Yes,No,38,Month-to-month,No,No,No,Yes,No internet service,No,Bank transfer (automatic),26.42,990.62,0
CUST-122295,Female,0,Yes,No,13,Month-to-month,DSL,No,No,No,No,Yes,Bank transfer (automatic),47.86,591.14,0
CUST-122296,Female,0,No,No,32,One year,DSL,Yes,No,No,No internet service,Yes,Mailed check,45.21,1462.47,0
CUST-122297,Male,1,No,No,56,One year,DSL,Yes,Yes,Yes,Yes,No,Electronic check,63.0,3546.34,0
CUST-122298,Male,0,No,Yes,52,Month-to-month,Fiber optic,No,No,No,Yes,No,Credit card (automatic),73.51,3819.14,0
CUST-122299,Female,1,No,No,8,One year,DSL,No,No,No,Yes,No,Mailed check,52.42,407.18,0
CUST-122300,Male,0,No,Yes,26,Two year,DSL,No,No,No internet service,No internet service,Yes,Bank transfer (automatic),41.06,1059.26,0
CUST-122301,Female,0,Yes,No,29,Two year,Fiber optic,Yes,Yes,Yes,Yes,No,Electronic check,103.66,2998.62,0
CUST-122302,Male,0,No,No,17,Month-to-month,DSL,Yes,No,No,No internet service,No,Credit card (automatic),50.67,868.81,1
CUST-122303,Female,0,Yes,Yes,28,Month-to-month,DSL,Yes,No,No,No,No,Bank transfer (automatic),51.02,1435.25,1
CUST-122304,Female,1,No,No,31,Month-to-month,DSL,No,No internet service,No,No,Yes,Electronic check,53.91,1672.42,1
CUST-122305,Female,0,No,No,55,One year,No,No,No internet service,No,No internet service,No,Mailed check,21.47,1195.24,0
CUST-122306,Female,0,Yes,No,59,Month-to-month,Fiber optic,No,No internet service,No,No,Yes,Mailed check,75.4,4417.75,1
CUST-122307,Male,0,No,No,51,Month-to-month,Fiber optic,Yes,No,No internet service,No internet service,Yes,Mailed check,74.42,3806.32,0
CUST-122308,Male,1,No,No,26,Month-to-month,Fiber optic,No,No,No internet service,No,Yes,Electronic check,70.91,1880.03,1
